,DefaultedAdvances,AdvanceAmount,CurrentBalance,LatefeesTotalCount,CreditAccounts,LastRepaymentAmount,OverdraftCount,OverdraftTotal,AverageMonthlySpend,BalanceAverage,BalanceMin,TotalAssets,AverageNumberOfTransactionsADay,TotalCash,LatefeesCount,Paycheck,TotalHistoryInDays,AverageMonthlyIncome,AverageMonthlyDiscretionarySpend,CheckingAccountCount,CreditAccountCount,SavingsAccountCount,OutstandingCreditDebtWherePayingInterest,AverageNumberOfTransactionsADayPrimaryChecking,NegativeBalanceCount,NumberOfMatches,ErrorRate,IsNameBased,BalanceAbove100L30Count,AveragePotentialMonthlyIncome,HasEmpowerBanking,bal_vol_index,dep_wd_ratio,od_per_30d,CurrentBalance_missing,PaycheckModelUsed_missing,NumberOfMatches_missing,ErrorRate_missing,IsNameBased_missing,bal_vol_index_missing,PaycheckModel_BruteForce,PaycheckModel_DeepSearch,PaycheckModel_Tagging,PaycheckModel_VariableIncomeInMonth
9487,1,50,129.19,0,0,0.0,0,0,-1142.470222,164.93,-99.45,68.7,4.360497238,68.7,0,794.4444444,724.342911,1181.171338,-117.31,2,0,2,0.0,3.540055249,32,5.0,0.0,0.0,7,3104.91,1,-0.6029830837324925,-0.9672349685816706,0.0,0,0,0,0,0,0,1,0,0,0
9488,1,50,0.29,0,0,0.0,0,0,-2478.244203,82.15,0.0,94.26,5.155172414,94.26,0,1634.901667,60.75368581,2228.665876,-90.12333333,3,0,2,0.0,3.862068966,0,3.0,0.0,0.0,28,1463.276667,1,0.0,-1.1119855289604659,0.0,0,0,0,0,0,0,1,0,0,0
9489,1,50,0.0,0,0,0.0,0,0,-2011.101534,138.07,-91.08,-84.17,2.051359517,-84.17,0,2197.0,662.3069039,366.2688095,-534.04,1,0,1,0.0,1.664652568,19,4.0,0.0,0.0,13,2237.753333,0,-0.6596653871224741,-5.490780218892758,0.0,1,0,0,0,0,0,1,0,0,0
9490,1,50,17.86,0,0,0.0,1,3,-5628.823234,658.78,0.85,18.71,5.172413793,18.71,0,5056.3,728.8822823,5051.959547,-2809.52,2,0,0,0.0,3.990344828,0,11.0,0.0,0.0,0,3510.62,1,0.0012902638210024592,-1.114186125528768,0.041158909646334806,0,0,0,0,0,0,1,0,0,0
9491,1,50,155.43,0,0,0.0,0,0,-4213.854028,1292.98,2.13,163.25,4.077777778,163.25,0,611.0,90.73816324,3737.086719,-776.49,1,0,1,0.0,4.055555556,0,3.0,0.0,0.0,30,4224.05,0,0.001647357267707157,-1.1275772666917339,0.0,0,0,0,0,0,0,1,0,0,0
9492,1,50,0.0,0,0,0.0,0,0,-4211.260194,90.64,-72.1,-37.58,2.743264659,-37.58,0,1460.0,631.8959736,3973.549001,-1070.313333,1,0,1,0.0,2.299524564,28,11.0,0.0,0.0,0,1338.333333,0,-0.7954545454545454,-1.0598233953929288,0.0,1,0,0,0,0,0,1,0,0,0
9493,1,50,-44.78,0,0,0.0,0,0,-405.8242716,70.3,-44.78,-44.78,1.2,-44.78,0,744.6255556,145.8351241,1037.637158,-62.48666667,1,0,1,0.0,0.931034483,3,3.0,0.0,0.0,16,704.9933333,0,-0.6369843527738265,-0.3911042202673316,0.0,0,0,0,0,0,0,1,0,0,0
9494,1,50,22.17,0,0,0.0,0,0,-3782.493633,296.82,0.0,38.21,5.808988764,38.21,0,1880.067222,90.01202849,3418.506354,-677.01,2,0,0,0.0,4.651685393,0,3.0,0.0,0.0,0,1858.273333,0,0.0,-1.1064755309213037,0.0,0,0,0,0,0,0,1,0,0,0
9495,1,50,0.0,0,0,0.0,0,0,-2013.077509,329.29,0.1,1127.38,2.388736264,1127.38,0,1732.148889,728.5940558,1962.356597,-485.5233333,1,0,0,0.0,2.388736264,0,4.0,0.0,1.0,25,2479.526667,0,0.0003036836830757083,-1.0258469393776548,0.0,1,0,0,0,0,0,1,0,0,0
9496,1,50,-43.6,0,0,0.0,0,0,-1566.399679,146.12,-71.57,-43.6,2.661157025,-43.6,0,1258.46,363.9661558,1616.372816,-72.18666667,1,0,1,0.0,2.159779614,20,5.0,0.0,1.0,0,1001.46,1,-0.48980290172460983,-0.9690831616905886,0.0,0,0,0,0,0,0,1,0,0,0
9497,1,50,0.05,0,0,0.0,9,46,-1761.550161,-391.58,-591.7,313.29,13.41012658,313.29,0,1747.46,837.6567248,1814.915705,-199.9633333,7,0,6,0.0,11.81191223,40,5.0,0.0,1.0,0,0.0,1,1.5110577659737476,-0.970596130799364,0.322327741193107,0,0,0,0,0,0,1,0,0,0
9498,1,50,814.39,0,0,0.0,16,68,-3384.707523,400.91,-532.3,814.39,3.15521978,814.39,0,2754.346111,732.0005254,3287.769024,-1633.29,1,0,2,0.0,3.15521978,14,5.0,1.0,0.0,16,0.0,1,-1.3277294155795563,-1.0294845830994725,0.6557372342563621,0,0,0,0,0,0,1,0,0,0
9499,1,50,0.0,0,0,0.0,1,10,-3520.430945,384.99,-20.6,5.11,4.669871795,5.11,0,937.7911111,313.0306289,3491.323781,-1393.706667,2,0,1,0.0,4.4375,0,5.0,0.0,1.0,9,1782.8,1,-0.053507883321644724,-1.0083369993234093,0.09583726712437371,0,0,0,0,0,0,1,0,0,0
9500,1,50,0.0,0,0,0.0,0,0,-2459.042937,184.12,-61.52,-61.52,3.091877497,-61.52,0,1182.81,751.1270708,1682.560173,-172.1566667,1,0,1,0.0,2.334221039,19,5.0,0.0,0.0,0,916.4166667,1,-0.3341299152726483,-1.4614888527971832,0.0,1,0,0,0,0,0,1,0,0,0
9501,1,50,9.62,0,0,0.0,0,0,-1396.394717,144.48,-50.31,6.41,5.539440204,6.41,0,2261.494444,490.7491084,1278.821145,-614.14,3,0,0,0.0,3.760814249,11,5.0,0.0,1.0,7,2138.33,1,-0.34821428571428575,-1.0919390271733425,0.0,0,0,0,0,0,0,1,0,0,0
9502,1,50,7.81,0,0,0.0,1,21,-6442.877712,348.75,-294.76,7.81,4.093306288,7.81,0,4158.48,496.6713119,5745.261773,-1667.073333,1,0,1,0.0,4.0831643,3,7.0,2.0,0.0,0,4046.543333,0,-0.8451899641577061,-1.1214245697695557,0.06040211963367881,0,0,0,0,0,0,1,0,0,0
9503,1,50,97.98,0,0,0.0,0,0,-5242.885446,-106.12,-465.26,97.98,2.666126418,97.98,0,2272.414444,619.9430961,5095.621982,-1057.686667,1,0,0,0.0,2.666126418,30,5.0,0.0,1.0,7,7797.093333,0,4.38428194496796,-1.0288999977863744,0.0,0,0,0,0,0,0,1,0,0,0
9504,1,50,22.38,0,0,0.0,4,4,-3028.183529,-163.56,-642.81,24.38,3.71875,24.38,0,2874.93,66.98844966,4053.071528,-642.5766667,1,0,1,0.0,3.6875,22,3.0,0.0,0.0,0,1427.45,1,3.930117388114453,-0.7471330096397943,1.7913535931800217,0,0,0,0,0,0,1,0,0,0
9505,1,50,-99.02,0,0,0.0,0,0,-1645.825723,40.46,-99.02,-99.02,7.303155007,-99.02,0,1770.34,729.9449496,1197.866108,-150.4133333,1,0,1,0.0,5.625514403,19,5.0,0.0,0.0,11,883.7166667,1,-2.4473554127533363,-1.373964679364649,0.0,0,0,0,0,0,0,1,0,0,0
9506,1,50,0.87,0,0,0.0,0,3,-2523.004363,84.25,-37.84,-23.13,3.549270073,-23.13,0,1300.0,550.8310383,2309.695973,-296.68,1,0,1,0.0,3.47810219,2,3.0,1.0,0.0,9,0.0,0,-0.44913946587537096,-1.092353449325601,0.0,0,0,0,0,0,0,1,0,0,0
9507,1,50,0.0,0,0,0.0,0,0,-3662.57705,469.78,-0.55,21.74,2.96875,21.74,0,1922.194444,65.62394617,3677.964021,-392.76,1,0,0,0.0,2.96875,5,3.0,0.0,0.0,13,2468.283333,1,-0.001170760781642471,-0.995816443306094,0.0,1,0,0,0,0,0,1,0,0,0
9508,1,50,-34.99,0,0,0.0,0,0,-3362.826111,181.6,-248.26,878.12,5.960526316,878.12,0,1686.5,77.76748026,3669.068251,-542.4866667,2,0,2,0.0,4.459459459,14,3.0,0.0,0.0,0,947.7166667,1,-1.3670704845814978,-0.9165340846639922,0.0,0,0,0,0,0,0,1,0,0,0
9509,1,50,0.0,0,0,0.0,9,10,-2478.19247,85.46,-346.82,20.75,2.066828676,20.75,0,1058.488889,824.7513091,1894.389083,-674.5033333,2,0,0,0.0,2.059538275,9,5.0,1.0,0.0,13,0.0,0,-4.058272876199392,-1.3081750165470099,0.32737141126169816,1,0,0,0,0,0,1,0,0,0
9510,1,50,0.0,0,0,0.0,0,0,-1396.777621,50.53,-69.95,-69.07,2.308235294,-69.07,0,1612.06,426.5302273,1454.286693,-185.9,1,0,1,0.0,1.804705882,32,4.0,0.0,1.0,0,950.1533333,1,-1.3843261428854146,-0.9604554780863968,0.0,1,0,0,0,0,0,1,0,0,0
9511,1,50,4.12,0,0,0.0,0,0,-7125.525084,359.75,-391.74,0.63,6.07,0.63,0,5354.519444,100.7334042,5142.618833,-2681.256667,1,0,1,0.0,5.81,7,3.0,1.0,0.0,20,7804.05,1,-1.0889228630993746,-1.3855829715155557,0.0,0,0,0,0,0,0,1,0,0,0
9512,1,50,0.0,0,0,0.0,1,3,-1210.541585,224.16,-112.36,0.0,0.774271845,0.0,0,1552.966667,419.0697964,1120.44306,-479.0533333,1,0,0,0.0,0.774271845,22,5.0,0.0,1.0,11,4252.516667,0,-0.5012491077801571,-1.0804133009668513,0.0715871204694627,1,0,0,0,0,0,1,0,0,0
9513,1,50,150.21,0,0,0.0,12,18,-7114.685444,329.55,-248.35,150.21,3.388535032,150.21,0,1444.69,158.1506186,7081.388007,-1067.123333,1,0,1,0.0,3.375796178,18,5.0,0.0,1.0,22,8939.033333,0,-0.7536033985738128,-1.0047021059949102,2.2763110456780726,0,0,0,0,0,0,1,0,0,0
9514,1,50,-1.25,0,0,0.0,0,0,-7059.357243,399.16,-61.96,-1.25,4.14957265,-1.25,0,2680.13,469.9172972,7031.564956,-4460.97,1,0,0,0.0,4.14957265,15,3.0,0.0,0.0,0,1437.313333,1,-0.15522597454654774,-1.0039525037703427,0.0,0,0,0,0,0,0,1,0,0,0
9515,1,50,0.0,0,0,0.0,0,0,-2918.705406,218.33,-55.53,2.46,2.924554184,2.46,0,2250.328889,730.6525491,1679.634125,-1373.416667,1,0,1,0.0,2.834019204,3,5.0,0.0,1.0,13,4098.883333,1,-0.2543397609123803,-1.7377030881651085,0.0,1,0,0,0,0,0,1,0,0,0
9516,1,50,0.15,0,0,0.0,0,0,-5401.943021,223.41,-199.16,-44.05,3.139290407,-44.05,0,1209.0,762.517575,4062.784415,-1754.74,2,0,2,0.0,2.856767411,13,6.0,0.0,0.0,12,5189.116667,1,-0.8914551721050983,-1.3296159651139157,0.0,0,0,0,0,0,0,1,0,0,0
9517,1,50,0.0,0,0,0.0,0,0,-5945.513138,172.13,-42.55,0.66,5.003236246,0.66,0,5057.678889,309.9856031,6337.656041,-307.7766667,2,0,1,0.0,4.200647249,19,3.0,0.0,0.0,8,4186.913333,1,-0.2471968860744786,-0.9381249312895616,0.0,0,0,0,0,0,0,1,0,0,0
9518,1,50,0.0,0,0,0.0,0,0,-3287.654545,159.57,-103.4,-54.94,3.556818182,-54.94,0,1929.28,89.62431616,2311.884465,-628.2366667,1,0,1,0.0,3.556818182,18,3.0,0.0,0.0,0,523.6833333,1,-0.6479914770946921,-1.4220669738355631,0.0,1,0,0,0,0,0,1,0,0,0
9519,1,50,2.53,0,0,0.0,0,0,-2114.956775,618.59,0.0,2.53,1.657568238,2.53,0,2575.061667,406.4633838,1942.192636,-1847.13,1,0,0,0.0,1.657568238,0,7.0,0.0,0.0,26,3976.706667,1,0.0,-1.0889531428539512,0.0,0,0,0,0,0,0,1,0,0,0
9520,1,50,0.71,0,0,0.0,1,20,-31971.96275,2832.71,-1509.92,-1378.59,4.367895066,-1378.59,0,4935.87,1601.867294,30911.03583,-10837.02,1,0,0,0.0,4.367895066,2,7.0,1.0,0.0,0,5507.623333,1,-0.5330302078221915,-1.0343219465641569,0.018728143156657773,0,0,0,0,0,0,1,0,0,0
9521,1,50,0.0,0,0,0.0,0,0,-585.5536571,13.1,-77.72,2.0,1.388157895,2.0,0,1094.63,140.802839,535.4774123,-164.1466667,1,0,1,0.0,1.417266187,12,3.0,0.0,0.0,0,597.6466667,1,-5.9328244274809165,-1.093517006786357,0.0,1,0,0,0,0,0,1,0,0,0
9522,1,50,800.88,0,0,0.0,0,0,-2391.787696,568.2,13.83,805.88,2.319526627,805.88,0,1602.192222,508.6294394,2364.751074,-793.1933333,1,0,1,0.0,2.1617357,0,5.0,0.0,1.0,14,3121.366667,0,0.02434002111932418,-1.0114331788648974,0.0,0,0,0,0,0,0,1,0,0,0
9523,1,50,8.18,0,0,0.0,0,0,-3838.830193,274.4,-1.0,8.18,2.267605634,8.18,0,1438.247778,71.91763418,3462.411726,-42.77666667,1,0,0,0.0,2.267605634,2,4.0,1.0,1.0,14,3122.763333,1,-0.003644314868804665,-1.108715686286929,0.0,0,0,0,0,0,0,1,0,0,0
9524,1,50,54.29,0,0,0.0,0,0,-5920.449989,1015.22,54.29,54.29,3.844993141,54.29,0,5151.654444,730.9440333,5320.054811,-3832.963333,1,0,0,0.0,3.844993141,0,4.0,0.0,1.0,29,7370.506667,0,0.05347609385157896,-1.1128550737407055,0.0,0,0,0,0,0,0,1,0,0,0
9525,1,50,-103.3,0,0,0.0,1,1,-4371.780839,191.3,-131.7,-8.91,4.371024735,-8.91,0,2130.77,285.4280849,4251.270863,-898.8966667,1,0,0,0.0,4.371024735,6,5.0,0.0,1.0,0,1834.276667,0,-0.6884474647151071,-1.0283468120201025,0.10510528426279611,0,0,0,0,0,0,1,0,0,0
9526,1,50,253.34,0,0,0.0,15,20,-1647.293779,25.12,-673.4,97.75,1.733944954,97.75,0,2509.065,220.0035384,1137.953379,-317.57,2,0,0,0.0,1.729357798,4,3.0,0.0,0.0,20,2597.676667,1,-26.80732484076433,-1.4475933807126558,2.0454216476365543,0,0,0,0,0,0,1,0,0,0
9527,1,50,-54.72,0,0,0.0,0,0,-1441.786031,202.73,-54.72,-54.62,2.002743484,-54.62,0,1588.0,729.7899713,452.2176911,-962.5766667,1,0,1,0.0,1.746227709,26,3.0,0.0,0.0,2,1372.586667,0,-0.26991565135895035,-3.188256583887547,0.0,0,0,0,0,0,0,1,0,0,0
9528,1,50,-32.55,0,0,0.0,0,0,-1949.937332,398.11,-36.42,-32.55,0.992610837,-32.55,0,1934.067778,406.8745914,1847.42728,-1483.65,1,0,0,0.0,0.992610837,10,4.0,0.0,1.0,10,6671.703333,0,-0.09148225364848911,-1.0554880038363403,0.0,0,0,0,0,0,0,1,0,0,0
9529,1,50,0.0,0,0,0.0,0,0,-2417.045037,380.35,0.0,59.08,8.786516854,59.08,0,2036.244167,89.84532086,1241.704026,-455.8833333,1,0,1,0.0,6.337078652,0,5.0,0.0,0.0,13,2724.036667,0,0.0,-1.9465548845695695,0.0,1,0,0,0,0,0,1,0,0,0
9530,1,50,131.92,0,0,0.0,0,0,-2651.369294,298.88,0.0,249.62,3.529152915,249.62,0,1493.08,660.6733598,2848.37213,-646.03,4,0,1,0.0,1.952924394,0,3.0,0.0,0.0,0,832.8833333,0,0.0,-0.9308366930271853,0.0,0,0,0,0,0,0,1,0,0,0
9531,1,50,26.64,0,0,0.0,0,0,-5074.72088,150.56,-0.04,98.38,3.204007286,98.38,0,1955.878889,551.3219415,5056.013366,-320.7066667,1,0,0,0.0,3.204007286,0,3.0,0.0,0.0,18,1506.143333,0,-0.00026567481402763017,-1.0037000523230024,0.0,0,0,0,0,0,0,1,0,0,0
9532,1,50,-89.05,0,0,0.0,0,0,-1610.026959,31.39,-104.51,-88.51,4.836065574,-88.51,0,1315.28,795.6958868,1573.405026,-267.0133333,1,0,1,0.0,4.62295082,22,3.0,0.0,0.0,5,1195.596667,1,-3.329404268875438,-1.0232755917229415,0.0,0,0,0,0,0,0,1,0,0,0
9533,1,50,-0.83,0,0,0.0,0,0,-1946.647288,106.21,-39.3,-15.81,1.555555556,-15.81,0,875.54,93.49273555,1638.972766,-281.7966667,2,0,1,0.0,1.373626374,6,0.0,0.0,0.0,5,1139.356667,0,-0.3700216552113737,-1.1877239990697928,0.0,0,0,1,1,1,0,0,0,1,0
9534,1,50,0.01,0,0,0.0,5,8,-1854.32543,60.18,-47.0,0.01,1.558974359,0.01,0,1011.0,197.6706467,1992.928816,-47.44666667,2,0,0,0.0,1.558974359,6,5.0,0.0,1.0,0,411.6666667,1,-0.7809903622465936,-0.9304524151152622,0.7588380091033516,0,0,0,0,0,0,0,0,1,0
9535,1,50,7.28,0,0,0.0,0,0,-3210.214711,78.59,-70.09,42.63,4.083969466,42.63,0,1150.63,635.9222719,3275.145845,-452.3866667,1,0,1,0.0,3.603053435,26,5.0,0.0,1.0,0,859.0566667,1,-0.8918437460236671,-0.9801745824238248,0.0,0,0,0,0,0,0,1,0,0,0
9536,1,50,112.31,0,0,0.0,3,3,-5264.759592,439.92,-73.21,479.39,5.189368771,479.39,0,4347.6225,303.4194959,4817.218292,-1888.896667,1,0,1,0.0,4.667774086,0,11.0,0.0,0.0,24,6203.253333,1,-0.16641662120385523,-1.0929045089659393,0.29661904134750094,0,0,0,0,0,0,1,0,0,0
9537,1,50,9.09,0,0,0.0,0,0,-2953.156104,451.92,-19.62,54.29,6.765822785,54.29,0,2175.615,158.750488,1931.263355,-785.9966667,1,0,1,0.0,5.32278481,1,5.0,1.0,1.0,21,3769.576667,0,-0.04341476367498672,-1.5291317449556225,0.0,0,0,0,0,0,0,1,0,0,0
9538,1,50,75.0,0,0,0.0,2,2,-12365.0718,2007.76,-192.03,136.87,4.091836735,136.87,0,23689.55333,234.8772319,9111.155347,-1559.69,4,0,2,0.0,2.845945946,5,3.0,1.0,0.0,1,9829.126667,0,-0.09564390166155318,-1.3571354377215625,0.2554526018322,0,0,0,0,0,0,0,0,0,1
9539,1,50,-14.42,0,0,0.0,0,0,-3494.453846,244.05,-69.39,186.28,4.294836957,186.28,0,1172.311111,736.9812616,3433.372671,-1397.806667,2,0,3,0.0,3.538043478,9,4.0,0.0,1.0,21,3717.923333,1,-0.2843269821757836,-1.0177904296600022,0.0,0,0,0,0,0,0,1,0,0,0
9540,1,50,760.93,0,0,0.0,1,1,-3362.38117,149.52,-3.36,810.09,4.503836317,810.09,0,2039.14,665.7579271,3049.398198,-0.28,2,0,1,0.0,4.485933504,0,3.0,0.0,0.0,0,991.8933333,1,-0.022471910112359546,-1.1026376195162952,0.045061423647898766,0,0,0,0,0,0,1,0,0,0
9541,1,50,0.67,0,0,0.0,0,0,-6557.655903,523.69,-58.56,0.67,4.583333333,0.67,0,2570.410556,74.60333506,7152.236715,-1012.783333,2,0,2,0.0,4.236111111,0,3.0,0.0,0.0,27,5533.156667,1,-0.11182187935610761,-0.916867850479135,0.0,0,0,0,0,0,0,1,0,0,0
9542,1,50,568.38,0,0,0.0,5,11,-1158.917341,856.27,419.38,569.38,0.834188034,569.38,0,1646.666667,586.9920191,969.983228,-970.6833333,1,0,1,0.0,0.829059829,0,5.0,1.0,1.0,30,2614.693333,1,0.48977542130402796,-1.1947808039831387,0.25554010126063736,0,0,0,0,0,0,1,0,0,0
9543,1,50,389.28,0,0,0.0,0,5,-3643.073975,1874.15,-466.96,389.28,3.581395349,389.28,0,2544.273333,248.8508773,1976.970155,-2642.843333,1,0,1,0.0,3.737704918,7,5.0,0.0,1.0,21,7987.706667,0,-0.24915828508924043,-1.8427561821235485,0.0,0,0,0,0,0,0,1,0,0,0
9544,1,50,104.72,0,0,0.0,1,1,-2516.416339,296.24,-86.75,4.57,2.716535433,4.57,0,1519.100556,129.629466,1654.441076,-1250.216667,1,0,0,0.0,2.716535433,3,3.0,1.0,0.0,13,3080.066667,0,-0.2928368890089117,-1.5210069282636693,0.23142886355791975,0,0,0,0,0,0,1,0,0,0
9545,1,50,0.0,0,0,0.0,9,9,-4456.183189,729.96,130.67,509.15,2.251396648,509.15,0,4154.886667,180.513345,2749.534346,-1686.266667,1,0,1,0.0,2.189944134,0,7.0,0.0,0.0,28,0.0,1,0.17900980875664418,-1.6207046824066116,1.495734290448166,1,0,0,0,0,0,1,0,0,0
9546,1,50,0.0,0,0,0.0,0,0,-1603.019167,390.78,0.0,0.0,1.235955056,0.0,0,1911.0,267.9877358,1627.219897,-731.9466667,1,0,0,0.0,1.235955056,0,3.0,0.0,0.0,5,3055.833333,0,0.0,-0.9851275601751076,0.0,0,0,0,0,0,0,1,0,0,0
9547,1,50,-29.89,0,0,0.0,0,0,-451.5815025,30.83,-36.9,268.87,0.561456753,268.87,0,848.6688889,270.4491315,444.8895446,-85.08,2,0,4,0.0,0.602230483,10,3.0,1.0,0.0,5,643.9566667,1,-1.1968861498540382,-1.0150418412417777,0.0,0,0,0,0,0,0,1,0,0,0
9548,1,50,0.65,0,0,0.0,1,4,-1480.156009,62.05,-155.72,1.72,2.989949749,1.72,0,1533.393333,199.6656714,1459.056776,-266.9733333,1,0,2,0.0,2.452261307,5,7.0,0.0,0.0,7,2011.26,1,-2.5095890410958903,-1.0144608718091448,0.15025116631040464,0,0,0,0,0,0,1,0,0,0
9549,1,50,177.13,0,0,0.0,4,4,-2801.950041,65.12,-207.71,-132.87,2.223880597,-132.87,0,1397.752778,202.8753678,2238.254521,-795.11,1,0,0,0.0,2.223880597,26,5.0,0.0,0.0,12,3136.623333,1,-3.189649877149877,-1.2518460321251375,0.591496155010298,0,0,0,0,0,0,1,0,0,0
9550,1,50,-37.63,0,0,0.0,0,0,-6510.924074,942.73,-55.05,-36.81,8.648241206,-36.81,0,6403.15,199.3511084,6436.051239,-1950.523333,1,0,1,0.0,6.738693467,5,11.0,0.0,0.0,22,9693.253333,0,-0.05839423801088328,-1.0116333497387806,0.0,0,0,0,0,0,0,1,0,0,0
9551,1,50,575.76,0,0,0.0,0,0,-2934.05106,30.54,-340.82,-604.3,4.494152047,-604.3,0,1437.503889,343.958885,2905.379424,-406.7566667,3,0,0,0.0,3.0625,0,4.0,0.0,1.0,6,3047.113333,1,-11.159790438768828,-1.0098684652899916,0.0,0,0,0,0,0,0,1,0,0,0
9552,1,50,5.95,0,0,0.0,6,7,-1388.828408,315.21,-201.96,5.95,2.222580645,5.95,0,1435.0,621.8889122,665.4264399,-423.94,1,0,0,0.0,2.222580645,5,3.0,1.0,0.0,0,667.0,1,-0.6407157133339679,-2.0871253751334446,0.2894407609925546,0,0,0,0,0,0,1,0,0,0
9553,1,50,687.45,0,0,0.0,5,24,-6845.369414,26.8,-762.17,178.32,5.67184466,178.32,0,3333.36,517.2100336,5814.044157,-932.9533333,4,0,1,0.0,3.050485437,6,11.0,0.0,0.0,24,4029.64,1,-28.43917910447761,-1.1773851778814413,0.29001757556004226,0,0,0,0,0,0,1,0,0,0
9554,1,50,18.44,0,0,0.0,0,1,-1990.335589,306.76,18.44,18.44,0.898148148,18.44,0,1694.622222,542.7085214,1677.056952,-1122.183333,1,0,0,0.0,0.898148148,0,4.0,0.0,1.0,26,3702.533333,0,0.06011213978354414,-1.1868026226696684,0.0,0,0,0,0,0,0,1,0,0,0
9555,1,50,0.0,0,0,0.0,8,17,-9588.574662,719.55,-693.25,731.51,1.558685446,731.51,0,3548.59,640.0283498,5155.425,-2418.193333,3,0,0,0.0,3.986486486,16,5.0,1.0,1.0,0,2875.76,1,-0.9634493780835245,-1.8598999426817382,0.37498338952484944,1,0,0,0,0,0,1,0,0,0
9556,1,50,0.0,0,0,0.0,0,1,-2217.703669,38.94,-211.22,20.94,1.721915285,20.94,0,1422.806667,546.1728774,2028.946783,-801.1633333,1,0,0,0.0,1.721915285,14,3.0,0.0,0.0,3,2408.486667,0,-5.424242424242425,-1.0930319550919438,0.0,1,0,0,0,0,0,1,0,0,0
9557,1,50,-18.06,0,0,0.0,0,12,-6123.882761,-888820.57,-889044.08,-889044.08,8.236187845,-889044.08,0,4681.444444,725.7087038,6136.208196,-1180.176667,6,0,1,0.0,4.870165746,20,3.0,1.0,0.0,8,0.0,1,1.000251468077522,-0.9979913597116808,0.0,0,0,0,0,0,0,1,0,0,0
9558,1,50,-47.47,0,0,0.0,2,2,-3017.992644,690.23,-403.03,-47.47,1.547073791,-47.47,0,1903.813889,549.8689254,2356.780191,-350.8466667,2,0,0,0.0,1.547073791,3,5.0,0.0,1.0,26,4482.643333,1,-0.5839068136708053,-1.2805575401240294,0.1091169135559956,0,0,0,0,0,0,1,0,0,0
9559,1,50,-89.85,0,0,0.0,0,0,-588.6475636,175.44,-89.85,-64.65,2.387862797,-64.65,0,2330.64,758.2693552,464.2722887,-319.25,2,0,2,0.0,1.68469657,6,3.0,0.0,0.0,6,1294.223333,1,-0.512140902872777,-1.2678929540426822,0.0,0,0,0,0,0,0,1,0,0,0
9560,1,50,171.14,0,0,0.0,1,1,-3245.785897,300.2,-4.51,175.12,2.310240964,175.12,0,1514.14,665.4955851,2874.174778,-686.49,1,0,0,0.0,2.310240964,8,7.0,1.0,0.0,0,997.73,0,-0.01502331778814124,-1.129293152888422,0.04507918710759303,0,0,0,0,0,0,1,0,0,0
9561,1,50,0.0,0,0,0.0,0,0,-5305.2675,152.92,-124.07,146.08,5.882793017,146.08,0,1896.62,401.7086339,5370.72797,-521.6666667,1,0,1,0.0,5.296758105,24,5.0,0.0,1.0,0,1713.966667,0,-0.8113392623594037,-0.9878116206284043,0.0,1,0,0,0,0,0,1,0,0,0
9562,1,50,0.0,0,0,0.0,1,3,-3387.281312,2765.96,-108.78,558.05,2.685064935,558.05,0,1050.999444,309.7040299,2756.665463,-1286.62,1,0,0,0.0,2.685064935,0,3.0,0.0,0.0,30,4692.733333,0,-0.039328117543276114,-1.2287603836824361,0.09686667625760849,1,0,0,0,0,0,1,0,0,0
9563,1,50,1.01,0,0,0.0,0,0,-2344.457523,128.29,-78.11,-3.72,3.256055363,-3.72,0,1580.26,66.90794939,2270.859411,-565.9666667,2,0,1,0.0,3.047619048,1,4.0,0.0,0.0,0,1067.733333,0,-0.6088549380310235,-1.0324098055755861,0.0,0,0,0,0,0,0,1,0,0,0
9564,1,50,20.23,0,0,0.0,0,0,-2083.36996,219.72,0.0,70.22,1.838709677,70.22,0,2402.060556,62.63038153,3110.053472,-1058.806667,1,0,1,0.0,1.677419355,0,3.0,1.0,0.0,13,1841.926667,0,0.0,-0.6698823601448355,0.0,0,0,0,0,0,0,1,0,0,0
9565,1,50,0.0,0,0,0.0,13,14,-3820.530581,109.67,-179.44,-64.54,3.979166667,-64.54,0,2712.0,338.6303453,3548.408333,-51.39666667,2,0,3,0.0,3.574404762,14,5.0,0.0,1.0,0,0.0,1,-1.636181271085985,-1.0766885382015587,1.1516983206407285,0,0,0,0,0,0,1,0,0,0
9566,1,50,-17.58,0,0,0.0,0,0,-1980.846462,42.2,-44.54,-16.9,3.652631579,-16.9,0,1554.0,286.0217918,1877.25195,-449.1933333,2,0,1,0.0,3.263157895,30,5.0,1.0,1.0,0,890.0,1,-1.0554502369668246,-1.0551841280548409,0.0,0,0,0,0,0,0,1,0,0,0
9567,1,50,21.62,0,0,0.0,0,0,-4328.823064,245.45,-106.98,21.62,4.409356725,21.62,0,2794.7,173.8167745,4179.346053,-1391.316667,1,0,0,0.0,4.409356725,10,7.0,0.0,0.0,0,1578.446667,0,-0.4358525157873294,-1.0357656458939797,0.0,0,0,0,0,0,0,1,0,0,0
9568,1,50,0.82,0,0,0.0,0,0,-2397.010764,108.32,0.76,0.82,3.369565217,0.82,0,1391.834167,95.59800987,2167.9175,-434.1866667,1,0,0,0.0,3.369565217,0,7.0,0.0,0.0,0,1461.426667,0,0.007016248153618908,-1.1056743460025578,0.0,0,0,0,0,0,0,1,0,0,0
